Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth
3.4680000000000004,7.548,4.08,3.264,3.264,3.264,3.264,5.712
3.672,7.752000000000001,4.284,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,5.916
3.876,7.956,4.488,3.672,3.672,3.672,3.672,6.12
4.08,8.16,4.692,3.876,3.876,3.876,3.876,6.324000000000001
4.284,8.364,4.896000000000001,4.08,4.08,4.08,4.08,6.5280000000000005
4.488,0.204,5.1000000000000005,4.284,4.284,4.284,4.284,6.732000000000001
4.692,0.408,5.304,4.488,4.488,4.488,4.488,6.936000000000001
4.896000000000001,0.6120000000000001,5.508000000000001,4.692,4.692,4.692,4.692,7.14
5.1000000000000005,0.8160000000000001,5.712,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,7.344
5.304,1.02,5.916,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,7.548
5.508000000000001,1.2240000000000002,6.12,5.304,5.304,5.304,5.304,7.752000000000001
5.712,1.428,6.324000000000001,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,7.956
5.916,1.632,6.5280000000000005,5.712,5.712,5.712,5.712,8.16
6.12,1.836,6.732000000000001,5.916,5.916,5.916,5.916,8.364
6.324000000000001,2.04,6.936000000000001,6.12,6.12,6.12,6.12,8.568
6.5280000000000005,2.244,7.14,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,8.772
6.732000000000001,2.4480000000000004,7.344,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.976
6.936000000000001,2.652,7.548,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,0.204
7.14,2.856,7.752000000000001,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,0.408
7.344,3.06,7.956,7.14,7.14,7.14,7.14,0.6120000000000001
7.548,3.264,8.16,7.344,7.344,7.344,7.344,0.8160000000000001
7.752000000000001,3.4680000000000004,8.364,7.548,7.548,7.548,7.548,1.02
7.956,3.672,8.568,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,1.2240000000000002
8.16,3.876,0.204,7.956,7.956,7.956,7.956,1.428
8.364,4.08,0.408,8.16,8.16,8.16,8.16,1.632
8.568,4.284,0.6120000000000001,8.364,8.364,8.364,8.364,1.836
